4.56863	7.24598	7.27846	7.22651	7.81955	7.27591	8.16906	7.24794	7.23615
4.58824	7.28378	7.31617	7.26438	7.85943	7.31402	8.21168	7.28581	7.27398
4.60784	7.32164	7.35396	7.30231	7.8994	7.3522	8.25441	7.32374	7.31188
4.62745	7.35958	7.39181	7.34032	7.93945	7.39046	8.29722	7.36175	7.34985
4.64706	7.39758	7.42973	7.37839	7.97954	7.42877	8.34008	7.39983	7.38788
4.66667	7.43565	7.46771	7.41653	8.0197	7.46716	8.38301	7.43798	7.42599
4.68627	7.47379	7.50577	7.45474	8.05995	7.50562	8.42605	7.4762	7.46416
4.70588	7.512	7.5439	7.49301	8.10025	7.54415	8.46913	7.51449	7.5024
4.72549	7.55027	7.58209	7.53136	8.14061	7.58274	8.51227	7.55284	7.54071
4.7451	7.58861	7.62036	7.56977	8.18108	7.62141	8.55554	7.59127	7.57908
4.76471	7.62703	7.65869	7.60825	8.22159	7.66015	8.59886	7.62977	7.61753
4.78431	7.6655	7.69708	7.64679	8.26215	7.69894	8.64221	7.66834	7.65604
4.80392	7.70405	7.73555	7.6854	8.30282	7.73782	8.6857	7.70698	7.69462
4.82353	7.74267	7.77409	7.72408	8.34354	7.77676	8.72925	7.74569	7.73327
4.84314	7.78135	7.81269	7.76283	8.38431	7.81576	8.77283	7.78446	7.77198
4.86275	7.8201	7.85136	7.80165	8.42516	7.85483	8.81651	7.82331	7.81076
4.88235	7.85891	7.8901	7.84053	8.46609	7.89398	8.86027	7.86223	7.84961
4.90196	7.89779	7.9289	7.87947	8.50706	7.93318	8.90407	7.90121	7.88852
4.92157	7.93674	7.96777	7.91849	8.54809	7.97245	8.94793	7.94026	7.9275
4.94118	7.97576	8.00671	7.95757	8.58924	8.0118	8.99195	7.97939	7.96655
4.96078	8.01484	8.04572	7.99671	8.63043	8.05121	9.036	8.01858	8.00566
4.98039	8.05399	8.08479	8.03593	8.67166	8.09068	9.08009	8.05783	8.04484
5	8.09321	8.12393	8.0752	8.71299	8.13023	9.1243	8.09717	8.08409
